10000000000	419.906874048	0.739817196272
1000000000	6.06511162361	0.00511128987133
10000000	0.396205559323	0.0028297985913
100000	0.396686078123	0.00283110259017
1000	0.4	3.9451780389e-11
01	0.400000000373	1.4107590838e-11
10000000000	419.906812942	0.74070461603
1000000000	6.06510982246	0.00511304206142
10000000	0.396148848283	0.00180171363822
100000	0.396726297203	0.00359917528753
1000	0.399999999799	1.40817421327e-11
10	0.399999999799	1.40817421327e-11
1	0.399999999799	1.40817421327e-11
1	0.0999999999497	3.52043553317e-12
3e-18	0.0999999999497	3.52043553317e-12
Basis	3.62096857046	0.00345284852077
01	0.400000000373	1.4107590838e-11
10000000000	419.906812942	0.74070461603
1000000000	6.06511183704	0.00511130014141
10000000	0.395440791147	0.00471912006614
100000	0.396719551563	0.00468815959526
1000	0.399999999799	1.40817421327e-11
10	0.399999999799	1.40817421327e-11
1	0.399999999799	1.40817421327e-11
1	0.0999999999497	3.52043553317e-12
3e-18	0.0999999999497	3.52043553317e-12
Basis	3.62096918024	0.00340792417671
