0.05	98.5103148309	0.557390327513
0.1	145.452904782	2.32618156034
0.2	297.987006173	0.0290456318597
0.3	366.366296448	1.82079550727
0.4	462.856643036	0.692333022982
0.5	589.296827811	0.458181620989
0.6	702.900980619	0.593736383012
0.7	888.35315139	0.0474466123349
0.8	945.48258449	0.688523658777
0.9	1068.15981381	0.743705896498
10	12316.5090986	6.61625814177
15	18570.2171016	9.68697603863
1.0	1188.44417268	0.818307233217
1.1	1308.99830658	0.885229007794
1.2	1429.8193724	0.947164853669
1.3	1553.60470499	1.01233878463
1.4	1673.52347969	1.06584540217
1.5	1796.70017372	1.15852634306
1	1308.99830658	0.885229007794
20	24866.2950214	12.769261461
25	31142.1989199	15.734553305
2	2406.36860761	1.49577033402
30	37469.6078772	19.0299412865
3	3633.35864801	2.14835218859
4	4863.39293911	2.78665992544
5	6099.31788036	3.42951999138
