10000000	1.28278062758	0.0100395669269
1000000	1.27598887583	0.00731320797403
100000	1.11849339586	0.00962935800048
10000	0.849662827732	0.00656775355451
1000	0.853321501091	0.00675667056304
100	3.56908559043	0.025976233892
150000	1.1727440324	0.00882306991267
1500	0.775945634398	0.00430173074466
2000	0.76402634349	0.00455047987956
2500	0.76026406133	0.00446271363312
250	1.76651097792	0.0117594609626
3000	0.755666704404	0.00446625252687
3500	0.767485602709	0.00455786148578
4000	0.767583040858	0.00472756871905
4500	0.772309844199	0.00464482808411
500000	1.24143054406	0.00750190584658
50000	1.02972020756	0.00717378760808
5000	0.777588382474	0.00454389528876
500	1.12334569067	0.00666091126709
5500	0.779085784889	0.00460999886594
6000	0.788204658583	0.00444361911481
6500	0.798429297242	0.00446057056806
7000	0.806272857271	0.00451740767255
7500	0.810600655964	0.00443894552881
8000	0.810600655964	0.00443894552881
8500	0.829348395472	0.00668266417595
9500	0.849662827732	0.00656775355451
