1000000	11441.6280718	6.30121841562	13349.1789382	18.430206399
10000	11226.6271456	6.21474790596	13115.755732	18.2481280505
1000	10554.8465835	5.73840975772	12369.7580986	17.7211828084
100	12614.7648386	6.73636591448	13963.9295598	11.9536384083
1100	10606.6800585	5.84450196254	12443.3394111	17.8245935179
2000	10800.2363474	5.90474548689	12648.1179712	17.942780942
200	10930.5571359	5.90851354125	12574.9838269	15.6695655813
300	10554.4189243	5.72683985614	12275.0145082	16.6458162159
400	10454.5710495	5.69895522125	12203.9827351	17.0850186933
50000	11399.4757162	6.20408499798	13268.8569976	18.0728175346
500	10432.5856264	5.67799778925	12203.45394	17.2963068838
600	10468.3433745	5.69268420341	12272.2377248	17.5949137938
800	10503.1018563	5.67495354385	12336.4332415	17.8909210388
900	10529.695815	5.71214624079	12374.7607654	18.0281562367
90	12995.0895119	6.90324894347	14295.7247901	11.4879837399
1000000	11441.6280718	6.30121841562	13349.1789382	18.430206399
10000	11226.6271456	6.21474790596	13115.755732	18.2481280505
1000	10554.8465835	5.73840975772	12369.7580986	17.7211828084
100	12614.7648386	6.73636591448	13963.9295598	11.9536384083
1100	10606.6800585	5.84450196254	12443.3394111	17.8245935179
2000	10800.2363474	5.90474548689	12648.1179712	17.942780942
200	10930.5571359	5.90851354125	12574.9838269	15.6695655813
300	10554.4189243	5.72683985614	12275.0145082	16.6458162159
400	10454.5710495	5.69895522125	12203.9827351	17.0850186933
50000	11399.4757162	6.20408499798	13268.8569976	18.0728175346
500	10432.5856264	5.67799778925	12203.45394	17.2963068838
600	10468.3433745	5.69268420341	12272.2377248	17.5949137938
800	10503.1018563	5.67495354385	12336.4332415	17.8909210388
900	10529.695815	5.71214624079	12374.7607654	18.0281562367
90	12995.0895119	6.90324894347	14295.7247901	11.4879837399
110	11972.7968092	6.39644998917	13410.3901391	12.9937006868
#120	11972.7968092	6.39644998917	13410.3901391	12.9937006868
130	11762.5812579	6.24688017269	13225.660046	13.3581712007
140	11421.6438347	6.1290852957	12942.2176728	14.1286961496
150	11421.6438347	6.1290852957	12942.2176728	14.1286961496
160	11287.950007	6.03854045224	12849.3043833	14.6432507948
1000000	11441.6280718	6.30121841562	13349.1789382	18.430206399
10000	11226.6271456	6.21474790596	13115.755732	18.2481280505
1000	10554.8465835	5.73840975772	12369.7580986	17.7211828084
100	12614.7648386	6.73636591448	13963.9295598	11.9536384083
1100	10606.6800585	5.84450196254	12443.3394111	17.8245935179
2000	10800.2363474	5.90474548689	12648.1179712	17.942780942
200	10930.5571359	5.90851354125	12574.9838269	15.6695655813
300	10554.4189243	5.72683985614	12275.0145082	16.6458162159
400	10454.5710495	5.69895522125	12203.9827351	17.0850186933
50000	11399.4757162	6.20408499798	13268.8569976	18.0728175346
500	10432.5856264	5.67799778925	12203.45394	17.2963068838
600	10468.3433745	5.69268420341	12272.2377248	17.5949137938
800	10503.1018563	5.67495354385	12336.4332415	17.8909210388
900	10529.695815	5.71214624079	12374.7607654	18.0281562367
90	12995.0895119	6.90324894347	14295.7247901	11.4879837399
110	11972.7968092	6.39644998917	13410.3901391	12.9937006868
#120	11972.7968092	6.39644998917	13410.3901391	12.9937006868
130	11762.5812579	6.24688017269	13225.660046	13.3581712007
140	11421.6438347	6.1290852957	12942.2176728	14.1286961496
#150	11421.6438347	6.1290852957	12942.2176728	14.1286961496
160	11287.950007	6.03854045224	12849.3043833	14.6432507948
1000000	11441.6280718	6.30121841562	13349.1789382	18.430206399
10000	11226.6271456	6.21474790596	13115.755732	18.2481280505
1000	10554.8465835	5.73840975772	12369.7580986	17.7211828084
100	12614.7648386	6.73636591448	13963.9295598	11.9536384083
1100	10606.6800585	5.84450196254	12443.3394111	17.8245935179
2000	10800.2363474	5.90474548689	12648.1179712	17.942780942
200	10930.5571359	5.90851354125	12574.9838269	15.6695655813
300	10554.4189243	5.72683985614	12275.0145082	16.6458162159
400	10454.5710495	5.69895522125	12203.9827351	17.0850186933
50000	11399.4757162	6.20408499798	13268.8569976	18.0728175346
